reaction_id	reaction_equation	dead_end_test	duplicate_test_exact	duplicate_test_directions	duplicate_test_coefficients	duplicate_test_redox
MAR08911	MAM02171e + MAM02519e --> MAM02171c + MAM02519c	ok	ok	ok	MAR08912	N/A
MAR08912	MAM02171e + 2 MAM02519e --> MAM02171c + 2 MAM02519c	ok	ok	ok	MAR08911	N/A
MAR08922	2 MAM01371c + 2 MAM02040c + 3 MAM02407c --> 2 MAM01285c + 2 MAM02039c + 3 MAM02407e + 2 MAM02751c	ok	ok	ok	MAR01518	N/A
MAR08924	MAM02174e + 2 MAM02519e --> MAM02174c + 2 MAM02519c	ok	ok	ok	MAR06989	N/A
MAR08930	MAM01371c + MAM02040c + 2 MAM02519e + MAM02680e --> MAM01285c + MAM02039c + 2 MAM02519c + MAM02680c + MAM02751c	ok	ok	ok	MAR01636	N/A
MAR08938	2 MAM02519e + MAM02770e --> 2 MAM02519c + MAM02770c	ok	ok	ok	MAR05322	N/A
MAR09196	MAM01822e --> MAM01822c	MAM01822c	ok	ok	ok	N/A
MAR09591	MAM01307e + MAM01442e + 2 MAM02519e --> MAM01307c + MAM01442c + 2 MAM02519c	ok	ok	ok	MAR09869	N/A
MAR09592	MAM01365e + MAM01442e + 2 MAM02519e --> MAM01365c + MAM01442c + 2 MAM02519c	ok	ok	ok	MAR09871	N/A
MAR09594	MAM01442e + MAM02184e + 2 MAM02519e --> MAM01442c + MAM02184c + 2 MAM02519c	ok	ok	ok	MAR09891	N/A
MAR09595	MAM01442e + MAM02360e + 2 MAM02519e --> MAM01442c + MAM02360c + 2 MAM02519c	ok	ok	ok	MAR09892	N/A
MAR09597	MAM01442e + MAM02471e + 2 MAM02519e --> MAM01442c + MAM02471c + 2 MAM02519c	ok	ok	ok	MAR09895	N/A
MAR09598	MAM01442e + 2 MAM02519e + MAM03135e --> MAM01442c + 2 MAM02519c + MAM03135c	ok	ok	ok	MAR09909	N/A
MAR09599	MAM01442e + MAM01628e + 2 MAM02519e --> MAM01442c + MAM01628c + 2 MAM02519c	ok	ok	ok	MAR09876	N/A
MAR09600	MAM01442e + 2 MAM02519e + MAM02896e --> MAM01442c + 2 MAM02519c + MAM02896c	ok	ok	ok	MAR09904	N/A
MAR09601	MAM01383e + MAM01442e + 2 MAM02519e --> MAM01383c + MAM01442c + 2 MAM02519c	ok	ok	ok	MAR09602	N/A
MAR09602	MAM01383e + 2 MAM01442e + 3 MAM02519e --> MAM01383c + 2 MAM01442c + 3 MAM02519c	ok	ok	ok	MAR09601	N/A
MAR09603	MAM01393e + 2 MAM01442e + 3 MAM02519e --> MAM01393c + 2 MAM01442c + 3 MAM02519c	ok	ok	MAR09873	MAR09873	N/A
MAR09604	MAM00970e + 2 MAM01442e + 3 MAM02519e --> MAM00970c + 2 MAM01442c + 3 MAM02519c	ok	ok	MAR09886	MAR09613;MAR09886	N/A
MAR09605	MAM01307e + MAM02039c + MAM02519e --> MAM01307c + MAM02039e + MAM02519c	ok	ok	ok	MAR05307	N/A
MAR09607	2 MAM02519e + MAM02680e --> 2 MAM02519c + MAM02680c	ok	ok	ok	MAR04721	N/A
MAR09610	MAM02519e + MAM02943e --> MAM02519c + MAM02943c	ok	ok	ok	MAR04938;MAR04939	N/A
MAR09613	MAM00970e + MAM01442e + 2 MAM02519e --> MAM00970c + MAM01442c + 2 MAM02519c	ok	ok	MAR09886	MAR09604;MAR09886	N/A
MAR09614	MAM01736e + MAM02519e --> MAM01736c + MAM02519c	ok	ok	ok	MAR06733	N/A
MAR09615	MAM02519e + MAM02617e --> MAM02519c + MAM02617c	ok	ok	ok	MAR06242	N/A
MAR09616	MAM01442e + MAM01986e + MAM02519e --> MAM01442c + MAM01986c + MAM02519c	ok	ok	ok	MAR05455;MAR05457	N/A
MAR09617	MAM01442e + MAM02519e + MAM02770e --> MAM01442c + MAM02519c + MAM02770c	ok	ok	ok	MAR07194	N/A
MAR09637	MAM01098c <=> MAM01098e	MAM01098c;MAM01098e	ok	ok	ok	N/A
MAR03921	MAM02349c <=> MAM02349m	MAM02349m	ok	ok	ok	N/A
MAR05022	MAM02579c <=> MAM02579m	MAM02579m	ok	ok	ok	N/A
MAR05101	MAM01975c + MAM02039i --> MAM01975m + MAM02039m	ok	ok	ok	MAR05102	N/A
MAR05102	MAM01975m + MAM02039i --> MAM01975c + MAM02039m	ok	ok	ok	MAR05101	N/A
MAR05115	MAM02039i + MAM02724c --> MAM02039m + MAM02724m	ok	ok	ok	MAR05116	N/A
MAR05116	MAM02039i + MAM02724m --> MAM02039m + MAM02724c	ok	ok	ok	MAR05115	N/A
MAR05125	MAM02039i + MAM02770c --> MAM02039m + MAM02770m	ok	ok	ok	MAR05126	N/A
MAR05126	MAM02039i + MAM02770m --> MAM02039m + MAM02770c	ok	ok	ok	MAR05125	N/A
MAR05223	MAM02487c --> MAM02487m	MAM02487m	ok	ok	ok	N/A
MAR06299	MAM01365c + MAM02039i + MAM02426m --> MAM01365m + MAM02039m + MAM02426c	ok	ok	ok	MAR06300	N/A
MAR06300	MAM01365m + MAM02039i + MAM02426c --> MAM01365c + MAM02039m + MAM02426m	ok	ok	ok	MAR06299	N/A
MAR06301	MAM02039i + MAM02426m + MAM02658c --> MAM02039m + MAM02426c + MAM02658m	ok	ok	ok	MAR06302	N/A
MAR06302	MAM02039i + MAM02426c + MAM02658m --> MAM02039m + MAM02426m + MAM02658c	ok	ok	ok	MAR06301	N/A
MAR06307	MAM01365m + MAM02039i + MAM02658c --> MAM01365c + MAM02039m + MAM02658m	ok	ok	ok	MAR06308	N/A
MAR06308	MAM01365c + MAM02039i + MAM02658m --> MAM01365m + MAM02039m + MAM02658c	ok	ok	ok	MAR06307	N/A
MAR06315	MAM01588c + MAM02039i + MAM02125m --> MAM01588m + MAM02039m + MAM02125c	ok	ok	ok	MAR06316	N/A
MAR06316	MAM01588m + MAM02039i + MAM02125c --> MAM01588c + MAM02039m + MAM02125m	ok	ok	ok	MAR06315	N/A
MAR06325	MAM02039i + MAM02125c --> MAM02039m + MAM02125m	ok	ok	ok	MAR06326	N/A
MAR06326	MAM02039i + MAM02125m --> MAM02039m + MAM02125c	ok	ok	ok	MAR06325	N/A
MAR06455	MAM01097m + MAM02039m --> MAM01097c + MAM02039c	MAM01097c	ok	ok	ok	N/A
MAR07760	MAM01736c + MAM02039i --> MAM01736m + MAM02039m	MAM01736m	ok	ok	ok	N/A
MAR07899	MAM01714c <=> MAM01714m	MAM01714m	ok	ok	ok	N/A
MAR08655	MAM01418m --> MAM01418c	MAM01418c;MAM01418m	ok	ok	ok	N/A
MAR08785	MAM02165c <=> MAM02165m	MAM02165m	ok	ok	ok	N/A
MAR00707	MAM02017x --> MAM02017c	MAM02017c;MAM02017x	ok	ok	ok	N/A
MAR06928	MAM02926c <=> MAM02926x	MAM02926x	ok	ok	ok	N/A
MAR06937	MAM02923c <=> MAM02923x	MAM02923x	ok	ok	ok	N/A
MAR08638	MAM02882c <=> MAM02882n	MAM02882c;MAM02882n	ok	ok	ok	N/A
MAR08642	MAM02881c <=> MAM02881n	MAM02881c;MAM02881n	ok	ok	ok	N/A
MAR04314	MAM01682c <=> MAM01682l	MAM01682l	ok	ok	ok	N/A
MAR09016	MAM02555c --> MAM02555l	MAM02555l	ok	ok	ok	N/A
MAR02040	MAM01790c <=> MAM01790l	MAM01790l	ok	ok	ok	N/A
MAR04903	MAM02630c <=> MAM02630l	MAM02630l	ok	ok	ok	N/A
MAR07710	MAM01279c <=> MAM01279l	MAM01279l	ok	ok	ok	N/A
MAR08355	MAM00970c + MAM02039c <=> MAM00970l + MAM02039l	MAM00970l	ok	ok	ok	N/A
MAR08490	MAM01644c <=> MAM01644l	MAM01644l	ok	ok	ok	N/A
MAR08491	MAM01639c <=> MAM01639l	MAM01639l	ok	ok	ok	N/A
MAR08492	MAM01686c <=> MAM01686l	MAM01686l	ok	ok	ok	N/A
MAR08688	MAM01638c + MAM02039c <=> MAM01638l + MAM02039l	MAM01638l	ok	ok	ok	N/A
MAR08928	MAM01742c + MAM02039c <=> MAM01742l + MAM02039l	MAM01742l	ok	ok	ok	N/A
MAR05248	MAM02958l --> MAM02958r	MAM02958l;MAM02958r	ok	ok	ok	N/A
MAR00652	MAM01428c <=> MAM01428g	MAM01428g	ok	ok	ok	N/A
MAR04125	MAM03112c + MAM03114g <=> MAM03112g + MAM03114c	MAM03112c;MAM03112g	ok	ok	ok	N/A
MAR04902	MAM02630c <=> MAM02630g	MAM02630g	ok	ok	ok	N/A
MAR07694	MAM02039c + MAM02200g <=> MAM02039g + MAM02200c	MAM02200g	ok	ok	ok	N/A
MAR07695	MAM02039c + MAM02519g <=> MAM02039g + MAM02519c	MAM02519g	ok	ok	ok	N/A
MAR07759	MAM01588c <=> MAM01588g	MAM01588g	ok	ok	ok	N/A
MAR07761	MAM01736c <=> MAM01736g	MAM01736g	ok	ok	ok	N/A
MAR08527	MAM02685c <=> MAM02685g	MAM02685g	ok	ok	ok	N/A
MAR08673	MAM01596c <=> MAM01596g	MAM01596g	ok	ok	ok	N/A
MAR08857	MAM03108c + MAM03114g <=> MAM03108g + MAM03114c	MAM03108g	ok	ok	ok	N/A
MAR09199	MAM03157c --> MAM03157g	MAM03157g	ok	ok	ok	N/A
MAR09664	MAM00240g --> MAM00240c	MAM00240g	ok	ok	ok	N/A
MAR04313	MAM01682c <=> MAM01682g	MAM01682g	ok	ok	ok	N/A
MAR00664	MAM02958c <=> MAM02958r	MAM02958r	ok	ok	ok	N/A
MAR01240	MAM00256r --> MAM00256c	MAM00256r	ok	ok	ok	N/A
MAR01252	MAM00582c <=> MAM00582r	MAM00582c;MAM00582r	ok	ok	ok	N/A
MAR01269	MAM00258c --> MAM00258r	MAM00258r	ok	ok	ok	N/A
MAR04126	MAM03112r + MAM03114c --> MAM03112c + MAM03114r	MAM03112c	ok	ok	ok	N/A
MAR05207	MAM01353c --> MAM01353r	MAM01353r	ok	ok	ok	N/A
MAR05209	MAM01354c --> MAM01354r	MAM01354r	ok	ok	ok	N/A
MAR05210	MAM01355c --> MAM01355r	MAM01355r	ok	ok	ok	N/A
MAR08369	MAM03110c + MAM03114r <=> MAM03110r + MAM03114c	MAM03110r	ok	ok	ok	N/A
MAR08651	MAM01420c + MAM02751c + MAM02759c <=> MAM01420r + MAM02751r + MAM02759r	MAM01420r	ok	ok	ok	N/A
MAR08681	MAM01614c <=> MAM01614r	MAM01614r	ok	ok	ok	N/A
MAR08921	MAM02470c <=> MAM02470r	MAM02470r	ok	ok	ok	N/A
MAR09200	MAM03157c <=> MAM03157r	MAM03157r	ok	ok	ok	N/A
MAR09157	MAM02050e <=> 	MAM02050e	ok	ok	ok	N/A
MAR09278	MAM01418e <=> 	MAM01418e	ok	ok	ok	N/A
MAR09298	MAM01098e <=> 	MAM01098e	ok	ok	ok	N/A
MAR00043	MAM00799c + MAM02040c --> MAM01597c + MAM02039c + MAM02142c	MAM00799c	ok	ok	ok	N/A
MAR00044	MAM02142c + MAM02552c <=> MAM00900c + MAM02039c + MAM02553c	MAM00900c	ok	ok	ok	N/A
MAR00046	MAM02040l + MAM03200l --> MAM01280l + MAM02751l	MAM03200l	ok	ok	ok	N/A
MAR00049	MAM02182c <=> MAM02182r	MAM02182r	ok	ok	ok	N/A
MAR00051	MAM01102m + MAM02040m + MAM02552m --> MAM01103m + 2 MAM02039m + MAM02553m	MAM01102m;MAM01103m	ok	ok	ok	N/A
MAR00052	MAM01107c + MAM01371c + MAM02040c --> MAM01107e + MAM01285c + MAM02039c + MAM02751c	ok	ok	ok	MAR07634	N/A
MAR00055	MAM00141c + 2 MAM02040c --> MAM01382c + 2 MAM02453c	MAM00141c;MAM01382c	ok	ok	ok	N/A
MAR00058	MAM01260c + MAM01371c + MAM02040c --> MAM01260e + MAM01285c + MAM02039c + MAM02751c	ok	ok	ok	MAR07681	N/A
MAR00062	MAM01288m + MAM02040m --> MAM01334m + 2 MAM02039m + MAM02845m	MAM01288m;MAM02845m	ok	ok	ok	N/A
MAR00065	MAM01290c + MAM01371c + MAM02040c --> MAM01285c + MAM01290e + MAM02039c + MAM02751c	ok	ok	ok	MAR07635	N/A
MAR00068	MAM01690c + MAM02040c --> MAM01984c + MAM02751c	MAM01984c	ok	ok	ok	N/A
MAR00070	MAM00614r + 0.5 MAM02630r --> MAM00755r + MAM02040r	MAM00755r	ok	ok	ok	N/A
MAR00071	MAM00616r --> MAM00618r	MAM00618r	ok	ok	ok	N/A
MAR00087	MAM01371c + MAM01383c + MAM02040c --> MAM01285c + MAM01383e + MAM02039c + MAM02751c	ok	ok	ok	MAR07736	N/A
MAR00088	MAM00760m + MAM02040m + MAM02552m --> MAM01383m + 2 MAM02039m + MAM02553m	MAM00760m	ok	ok	ok	N/A
MAR00094	MAM01371c + MAM01401e + MAM02040c + MAM02519e --> MAM01285c + MAM01401c + MAM02039c + MAM02519c + MAM02751c	ok	ok	ok	MAR07667	N/A
MAR00095	MAM01401e + MAM02039c --> MAM01401c + MAM02039e	ok	ok	ok	MAR07666	N/A
MAR00098	MAM03484e --> MAM03484c	MAM03484c;MAM03484e	ok	ok	ok	N/A
MAR00116	MAM00367r + 3 MAM02039r + 3 MAM02555r + 3 MAM02630r --> MAM00953r + 4 MAM02040r + 3 MAM02554r	ok	ok	ok	MAR02300	N/A
MAR00130	MAM01596n <=> MAM01596c	MAM01596n	ok	ok	ok	N/A
MAR00140	MAM00240r --> MAM00240c	MAM00240r	ok	ok	ok	N/A
MAR00334	MAM01371c + MAM01736c + MAM02040c --> MAM01285c + MAM01736e + MAM02039c + MAM02751c	ok	ok	ok	MAR07636	N/A
MAR00442	MAM01742x + MAM01802x --> MAM00558x + MAM01803x + MAM02039x	MAM00558x;MAM01742x	ok	ok	ok	N/A
MAR00447	MAM01766r <=> MAM03849r	MAM01766r;MAM03849r	ok	ok	ok	N/A
MAR00471	MAM01651c + MAM02040c --> MAM01653c + MAM02527c	MAM01653c	ok	ok	ok	N/A
MAR00472	MAM02040c + MAM02509c --> MAM02511c + MAM02527c	MAM02509c;MAM02511c	ok	ok	ok	N/A
MAR00473	MAM00138g + MAM02040g --> MAM00150g + MAM03591g	MAM03591g	ok	ok	ok	N/A
MAR00474	MAM00139g + MAM02040g --> MAM00150g + MAM03592g	MAM03592g	ok	ok	ok	N/A
MAR00475	MAM00140g + MAM02040g --> MAM00150g + MAM03593g	MAM03593g	ok	ok	ok	N/A
MAR00480	MAM01971g + MAM02040g --> MAM00149g + MAM03591g	MAM03591g	ok	ok	ok	N/A
MAR00485	MAM01970g + MAM02040g --> MAM00148g + MAM03591g	MAM03591g	ok	ok	ok	N/A
MAR00554	MAM01969g + MAM02040g --> MAM00143g + MAM03591g	MAM03591g	ok	ok	ok	N/A
MAR00564	MAM01893e <=> 	MAM01893e	ok	ok	ok	N/A
MAR00570	MAM03484e <=> 	MAM03484e	ok	ok	ok	N/A
MAR00693	MAM01232e <=> 	MAM01232e	ok	ok	ok	N/A
MAR00694	MAM00291e <=> 	MAM00291e	ok	ok	ok	N/A
MAR00711	MAM04081e <=> 	MAM04081e	ok	ok	ok	N/A
MAR00723	MAM02040c + MAM03968c <=> MAM00128c + MAM00184c + MAM02039c	MAM03968c	ok	ok	ok	N/A
MAR00724	MAM02040c + MAM03646c <=> MAM00184c + MAM02039c + MAM02675c	MAM03646c	ok	ok	ok	N/A
MAR00725	MAM02040c + MAM03786c <=> MAM00184c + MAM02039c + MAM02938c	MAM03786c	ok	ok	ok	N/A
MAR00726	MAM02040c + MAM03795c <=> MAM00184c + MAM02039c + MAM02646c	MAM03795c	ok	ok	ok	N/A
MAR00727	MAM02040c + MAM03726c <=> MAM00184c + MAM02039c + MAM02387c	MAM03726c	ok	ok	ok	N/A
MAR00728	MAM02040c + MAM03725c <=> MAM00104c + MAM00184c + MAM02039c	MAM03725c	ok	ok	ok	N/A
MAR00729	MAM02040c + MAM03788c <=> MAM00184c + MAM02039c + MAM02387c	MAM03788c	ok	ok	ok	N/A
MAR00751	MAM01597m + MAM02040m + MAM02552m + MAM03554m --> MAM01261m + 3 MAM02039m + MAM02553m + MAM03552m	MAM03552m;MAM03554m	ok	ok	ok	N/A
MAR00800	5 MAM01597x + 2 MAM01802x + MAM01934x + 5 MAM02040x + 5 MAM02552x --> 5 MAM01261x + 2 MAM01803x + 5 MAM02039x + 5 MAM02553x + MAM02644x	MAM01934x	ok	ok	ok	N/A
MAR01314	MAM00970c + MAM01371c + MAM02040c --> MAM00970e + MAM01285c + MAM02039c + MAM02751c	ok	ok	ok	MAR07738	N/A
MAR01371	MAM00789m + MAM02039m --> MAM01034m + MAM01986m	MAM00789m;MAM01034m	ok	ok	ok	N/A
MAR01372	MAM01685m + 2 MAM02040m + MAM02552m --> MAM01681m + 3 MAM02039m + MAM02553m	MAM01681m;MAM01685m	ok	ok	ok	N/A
MAR01396	MAM01371c + MAM01986c + MAM02040c --> MAM01285c + MAM01986e + MAM02039c + MAM02751c	ok	ok	ok	MAR07737	N/A
MAR01399	MAM01734r + MAM02020r --> MAM01733r + MAM02039r + MAM03748r	MAM03748r	ok	ok	ok	N/A
MAR01400	MAM01734r + MAM02020r --> MAM01733r + MAM02039r + MAM03749r	MAM03749r	ok	ok	ok	N/A
MAR01439	MAM01597m + MAM02109m <=> MAM02110m + MAM02348m	MAM02109m;MAM02110m	ok	ok	ok	N/A
MAR01441	MAM02109c <=> MAM02109m	MAM02109m	ok	ok	ok	N/A
MAR01442	MAM01371c + MAM02040c + MAM02124c --> MAM01285c + MAM02039c + MAM02124e + MAM02751c	ok	ok	ok	MAR07633	N/A
MAR01444	MAM01371c + MAM02040c + MAM02200e + 2 MAM02519c --> MAM01285c + MAM02039c + MAM02200c + 2 MAM02519e + MAM02751c	ok	ok	ok	MAR05429	N/A
MAR01446	2 MAM02039r + MAM02131r + 2 MAM02555r --> MAM00167r + MAM01597r + 2 MAM02554r	MAM00167r;MAM02131r	ok	ok	ok	N/A
MAR01455	MAM00993c <=> MAM00993n	MAM00993n	ok	ok	ok	N/A
MAR01463	MAM02159l <=> MAM02159c	MAM02159l	ok	ok	ok	N/A
MAR01466	MAM02170l <=> MAM02170c	MAM02170l	ok	ok	ok	N/A
MAR01469	MAM02187r <=> MAM02187c	MAM02187r	ok	ok	ok	N/A
MAR01474	MAM01715m + MAM02040m + MAM02552m --> MAM01716m + 2 MAM02039m + MAM02553m	MAM01715m	ok	ok	ok	N/A
MAR01481	MAM01597m + MAM02970m <=> MAM02348m + MAM02971m	MAM02970m;MAM02971m	ok	ok	ok	N/A
MAR01482	MAM02970c <=> MAM02970m	MAM02970m	ok	ok	ok	N/A
MAR01511	MAM02001r + MAM03749r --> MAM02022r + MAM03750r	MAM03749r;MAM03750r	ok	ok	ok	N/A
MAR01513	MAM02461r + MAM02685r --> MAM00236r + MAM03749r	MAM03749r	ok	ok	ok	N/A
MAR01517	MAM00184m + MAM02444m <=> MAM01597m + MAM02442m	MAM00184m;MAM02442m	ok	ok	ok	N/A
MAR01518	MAM01371c + MAM02040c + MAM02407c --> MAM01285c + MAM02039c + MAM02407e + MAM02751c	ok	ok	ok	MAR08922	N/A
MAR01521	MAM02039c + MAM02480c --> MAM01596c + MAM02774c	MAM02480c	ok	ok	ok	N/A
MAR01522	MAM02039x + MAM02480x --> MAM01596x + MAM02774x	MAM02480x	ok	ok	ok	N/A
MAR01523	MAM02040m + MAM02514m + MAM02552m --> MAM00952m + 2 MAM02039m + MAM02553m	MAM00952m;MAM02514m	ok	ok	ok	N/A
MAR01537	MAM02579c <=> MAM02579n	MAM02579n	ok	ok	ok	N/A
MAR01541	MAM02579c <=> MAM02579x	MAM02579x	ok	ok	ok	N/A
MAR01554	MAM01371m + MAM02039m + MAM02585m --> MAM01646m + MAM02759m	MAM01646m;MAM02585m	ok	ok	ok	N/A
MAR01555	MAM01371c + MAM02040c + MAM02617c --> MAM01285c + MAM02039c + MAM02617e + MAM02751c	ok	ok	ok	MAR07637	N/A
MAR01556	MAM00024m + MAM01597m <=> MAM00025m + MAM02348m	MAM00024m;MAM00025m	ok	ok	ok	N/A
MAR01559	MAM00024c <=> MAM00024m	MAM00024m	ok	ok	ok	N/A
MAR01563	MAM01026c <=> MAM01026n	MAM01026c;MAM01026n	ok	ok	ok	N/A
MAR01564	MAM00348c <=> MAM00348n	MAM00348c;MAM00348n	ok	ok	ok	N/A
MAR01579	MAM02733c <=> MAM02733r	MAM02733r	ok	ok	ok	N/A
MAR01580	MAM02733c <=> MAM02733g	MAM02733g	ok	ok	ok	N/A
MAR01591	MAM01371r + MAM01597r + MAM02039r + MAM03849r --> MAM01334r + MAM02759r + MAM03850r	MAM03849r;MAM03850r	ok	ok	ok	N/A
MAR01594	MAM01371c + MAM02040c + MAM02685e --> MAM01285c + MAM02039c + MAM02685c + MAM02751c	ok	ok	ok	MAR00469	N/A
MAR01618	MAM00553r + MAM01371r --> MAM00551r + MAM01285r + MAM02039r	MAM00551r;MAM00553r	ok	ok	ok	N/A
MAR01634	MAM01371m + MAM02680m --> MAM01285m + MAM01636m + MAM02039m	MAM01636m;MAM02680m	ok	ok	ok	N/A
MAR01636	MAM01371c + MAM02040c + MAM02519e + MAM02680e --> MAM01285c + MAM02039c + MAM02519c + MAM02680c + MAM02751c	ok	ok	ok	MAR08930	N/A
MAR01649	MAM01306r + MAM02630r + MAM02770r --> MAM01596r + MAM02943r + MAM03037r	MAM01306r;MAM02770r;MAM02943r;MAM03037r	ok	ok	ok	N/A
MAR01655	MAM01265x + MAM02040x --> MAM00799x	MAM00799x;MAM01265x	ok	ok	ok	N/A
MAR01657	MAM02808c <=> MAM02808g	MAM02808g	ok	ok	ok	N/A
MAR01661	MAM01371c + MAM02040c + MAM02808e --> MAM01285c + MAM02039c + MAM02751c + MAM02808c	ok	ok	ok	MAR09901	N/A
MAR01677	MAM00119x + MAM02040x --> MAM01291x + MAM01597x + MAM02039x	MAM01291x	ok	ok	ok	N/A
MAR01680	MAM02816c <=> MAM02816m	MAM02816m	ok	ok	ok	N/A
MAR01683	MAM02814c <=> MAM02814m	MAM02814m	ok	ok	ok	N/A
MAR01686	MAM02833c <=> MAM02833n	MAM02833n	ok	ok	ok	N/A
MAR01688	MAM00350c <=> MAM00350n	MAM00350n	ok	ok	ok	N/A
MAR01713	MAM01653c + 2 MAM02040c --> MAM02324c + 2 MAM02543c	MAM01653c;MAM02324c	ok	ok	ok	N/A
MAR01791	MAM02039i + MAM02982c --> MAM02039m + MAM02982m	MAM02982m	ok	ok	ok	N/A
MAR01816	MAM01053c --> MAM03758c	MAM03758c	ok	ok	ok	N/A
MAR01825	MAM01095c <=> MAM01095r	MAM01095r	ok	ok	ok	N/A
MAR01826	MAM01178m <=> MAM01178r	MAM01178m	ok	ok	ok	N/A
MAR01828	MAM04081e <=> MAM04081c	MAM04081c;MAM04081e	ok	ok	ok	N/A
MAR02274	MAM02336r --> MAM02336x	MAM02336x	ok	ok	ok	N/A
MAR02283	MAM00614r + MAM01371r + MAM02040r --> MAM00614x + MAM01285r + MAM02039r + MAM02751r	ok	ok	ok	MAR01702	N/A
MAR02290	MAM01371x + MAM02040x + MAM02963x --> MAM01285x + MAM02039x + MAM02751x + MAM02963e	ok	ok	ok	MAR01857	N/A
MAR02291	MAM00755m <=> MAM00755c	MAM00755c;MAM00755m	ok	ok	ok	N/A
MAR02298	MAM01371x + MAM02040x + MAM02962x --> MAM01285x + MAM02039x + MAM02751x + MAM02962e	ok	ok	ok	MAR01861	N/A
MAR02300	MAM00367r + MAM02039r + MAM02555r + 2 MAM02630r --> MAM00953r + 2 MAM02040r + MAM02554r	ok	ok	ok	MAR00116	N/A
MAR02304	MAM01371c + MAM02040c + MAM02946c --> MAM01285c + MAM02039c + MAM02751c + MAM02946e	ok	ok	ok	MAR01913	N/A
MAR02385	MAM01371c + MAM02040c + MAM03393c --> MAM01285c + MAM02039c + MAM02751c + MAM03393e	MAM03393c;MAM03393e	ok	ok	ok	N/A
MAR02388	MAM01442e + MAM02519e + MAM02961e --> MAM01442c + MAM02519c + MAM02961c	ok	ok	ok	MAR05454	N/A
MAR02483	MAM02877m + MAM03316m --> 2 MAM02039m + MAM02871m + MAM03321m	MAM03316m;MAM03321m	ok	ok	ok	N/A
MAR02485	MAM02877r + MAM03316r --> 2 MAM02039r + MAM02871r + MAM03321r	MAM03316r;MAM03321r	ok	ok	ok	N/A
MAR02487	MAM02040m + MAM02941m <=> MAM01597m + MAM02039m + MAM02938m	MAM02938m	ok	ok	ok	N/A
MAR02488	MAM02040x + MAM02941x <=> MAM01597x + MAM02039x + MAM02938x	MAM02938x	ok	ok	ok	N/A
MAR02492	MAM00083c + MAM02552c <=> MAM00884c + MAM02039c + MAM02553c	MAM00083c;MAM00884c	ok	ok	ok	N/A
MAR02496	MAM00040n + MAM02039n + MAM02555n <=> MAM01725n + MAM02554n	MAM00040n;MAM01725n	ok	ok	ok	N/A
MAR02498	MAM01725n + MAM02039n + MAM02444n --> MAM00904n + MAM01596n + MAM01597n	MAM00904n;MAM01596n;MAM01725n;MAM02444n	ok	ok	ok	N/A
MAR02500	MAM01773m + MAM02040m <=> MAM01597m + MAM01771m + MAM02039m	MAM01771m	ok	ok	ok	N/A
MAR02502	MAM01773x + MAM02040x <=> MAM01597x + MAM01771x + MAM02039x	MAM01771x	ok	ok	ok	N/A
MAR02504	MAM01725m + MAM02040m <=> MAM01373m + MAM01597m + MAM02039m	MAM01373m	ok	ok	ok	N/A
MAR02506	MAM01725x + MAM02040x <=> MAM01373x + MAM01597x + MAM02039x	MAM01373x	ok	ok	ok	N/A
MAR02507	MAM02040m + MAM02971m <=> MAM01597m + MAM02039m + MAM02385m	MAM02385m;MAM02971m	ok	ok	ok	N/A
MAR02508	MAM02040x + MAM02971x <=> MAM01597x + MAM02039x + MAM02385x	MAM02385x	ok	ok	ok	N/A
MAR02519	MAM02039r + MAM02444r + MAM02678r --> MAM00890r + MAM01596r + MAM01597r	MAM00890r	ok	ok	ok	N/A
MAR02521	MAM00890r + MAM02039r + MAM02555r <=> MAM00793r + MAM02554r	MAM00793r;MAM00890r	ok	ok	ok	N/A
MAR02523	MAM00793n <=> MAM00057n + MAM02040n	MAM00057n;MAM00793n	ok	ok	ok	N/A
MAR02525	MAM00057n + MAM02039n + MAM02555n <=> MAM02554n + MAM02941n	MAM00057n;MAM02941n	ok	ok	ok	N/A
MAR02531	MAM02039l + MAM02041l + MAM02986l <=> MAM02040l + MAM02158l	MAM02158l;MAM02986l	ok	ok	ok	N/A
MAR02536	MAM00721g + MAM02040g <=> MAM00720g + MAM02039g + MAM02946g	MAM00720g;MAM00721g;MAM02946g	ok	ok	ok	N/A
MAR02538	MAM00721r + MAM02040r <=> MAM00720r + MAM02039r + MAM02946r	MAM00720r;MAM00721r	ok	ok	ok	N/A
MAR02539	MAM00737g + MAM02040g <=> MAM00736g + MAM02039g + MAM02946g	MAM00736g;MAM00737g;MAM02946g	ok	ok	ok	N/A
MAR02589	MAM00737r + MAM02040r <=> MAM00736r + MAM02039r + MAM02946r	MAM00737r	ok	ok	ok	N/A
MAR02595	MAM00829g + MAM02040g <=> MAM00828g + MAM02039g + MAM02946g	MAM00828g;MAM00829g;MAM02946g	ok	ok	ok	N/A
MAR02597	MAM00829r + MAM02040r <=> MAM00828r + MAM02039r + MAM02946r	MAM00829r	ok	ok	ok	N/A
MAR02615	MAM03109c + MAM03337c --> MAM02039c + MAM03106c + MAM03341c	MAM03337c;MAM03341c	ok	ok	ok	N/A
MAR02617	MAM03109r + MAM03337r --> MAM02039r + MAM03106r + MAM03341r	MAM03337r;MAM03341r	ok	ok	ok	N/A
